202,4,3,22,2.9379,1.9955,61.86,61.86,16.0592,43.1377,61.86,24.5706,61.86,61.86,18.8698,49.6788,1.7776
203,4,3,23,2.9148,1.9683,61.8601,61.8601,16.8816,45.4221,61.8601,24.5666,61.8601,61.8601,18.8645,49.6735,1.7775
204,4,3,24,2.8991,1.9427,61.8464,61.8464,17.1543,46.1732,61.8464,24.5557,61.8464,61.8464,18.8408,49.608,1.7784
205,4,3,25,2.8815,1.9167,61.816,61.816,16.4265,44.1419,61.816,24.5355,61.816,61.816,18.8251,49.5728,1.7797
206,4,3,26,2.8601,1.892,61.7509,61.7509,16.5578,44.5919,61.7509,24.4925,61.7509,61.7509,18.7961,49.5245,1.7828
207,4,3,27,2.8433,1.8681,61.7259,61.7259,17.3443,46.7427,61.7259,24.4621,61.7259,61.7259,18.8121,49.5842,1.7841
208,4,3,28,2.8284,1.8455,62.4049,62.4049,18.7798,50.6678,62.4049,24.5821,62.4049,62.4049,19.4983,51.5084,1.7548
209,4,3,29,2.8113,1.8226,62.1158,62.1158,18.5021,49.9409,62.1158,24.4009,62.1158,62.1158,19.3358,51.1267,1.7686
210,4,3,30,2.7971,1.8015,57.7808,57.7808,16.8588,44.5758,57.7808,21.721,57.7808,57.7808,16.9759,46.2754,1.9849
211,5,2,1,2.3258,5.893,20.7777,20.7777,2.9079,8.7006,20.7777,13.1254,20.7777,20.7777,4.0258,11.4595,2.9387
212,5,2,2,2.8826,5.8297,20.8922,20.8922,3.398,9.7383,20.8922,12.743,20.8922,20.8922,4.5677,12.3348,2.9215
213,5,2,3,3.4797,5.7561,9.0044,9.0044,0.9305,1.366,9.0044,8.6202,9.0044,9.0044,1.5362,2.2935,3.4084
214,5,2,4,3.9296,5.7035,8.888,8.888,1.0791,2.3998,8.888,8.2055,8.888,8.888,1.2418,2.0281,3.3597
215,5,2,5,4.1998,5.5789,8.8969,8.8969,0.7829,1.4188,8.8969,8.003,8.8969,8.8969,1.3265,2.4417,3.3391
216,5,2,6,4.3212,5.5378,8.9087,8.9087,1.1365,1.4563,8.9087,7.9078,8.9087,8.9087,1.5508,2.4829,3.3386
217,5,2,7,4.3549,5.4622,8.9278,8.9278,2.4704,1.7133,8.9278,7.8111,8.9278,8.9278,1.7374,2.7694,3.3296
218,5,2,8,4.349,5.391,8.9398,8.9398,2.0109,1.7011,8.9398,7.8311,8.9398,8.9398,1.7557,2.7833,3.3289
219,5,2,9,4.3356,5.3066,8.9463,8.9463,1.5432,1.6869,8.9463,7.8352,8.9463,8.9463,1.7147,2.7921,3.3283
220,5,2,10,4.316,5.2187,8.9518,8.9518,2.3064,1.7302,8.9518,7.7939,8.9518,8.9518,1.7337,2.804,3.3278
221,5,2,11,4.3075,5.1209,8.955,8.955,2.5848,1.7475,8.955,7.7713,8.955,8.955,1.6986,2.8086,3.3275
222,5,2,12,4.295,5.0309,8.9573,8.9573,2.8745,1.7659,8.9573,7.726,8.9573,8.9573,1.6491,2.8133,3.3273
223,5,2,13,4.2911,4.9562,8.9617,8.9617,3.1399,2.4568,8.9617,7.7216,8.9617,8.9617,1.6403,2.8246,3.3268
224,5,2,14,4.286,4.8843,8.9725,8.9725,2.5839,1.7715,8.9725,7.7188,8.9725,8.9725,1.6513,2.8367,3.3264
225,5,2,15,4.2734,4.8177,8.987,8.987,3.3488,3.3536,8.987,7.8779,8.987,8.987,1.7022,2.8551,3.3252
226,5,2,16,4.2663,4.7641,8.9854,8.9854,2.7568,1.814,8.9854,7.5724,8.9854,8.9854,1.6484,2.8827,3.3301
227,5,2,17,4.2645,4.7199,9.0147,9.0147,3.1221,1.8965,9.0147,8.0081,9.0147,9.0147,1.9138,2.9437,3.3251
228,5,2,18,4.2662,4.677,8.9986,8.9986,2.6324,1.8366,8.9986,5.6568,8.9986,8.9986,1.7014,2.9255,3.3371
229,5,2,19,4.2652,4.6245,9.0192,9.0192,3.4874,1.9313,9.0192,6.2472,9.0192,9.0192,1.9657,2.9574,3.3254
230,5,2,20,4.2608,4.582,8.99,8.99,7.2086,2.5979,8.99,4.321,8.99,8.99,1.5798,2.936,3.341
231,5,2,21,4.2668,4.5427,9.0298,9.0298,4.0657,2.0074,9.0298,6.1003,9.0298,9.0298,1.8208,2.9948,3.3215
